(61, '苗六'), '白嫖', (26, '荆四'), -1
(41, '慕七'), '点踩', (12, '黄三'), -1
(53, '暨九'), '点踩', (63, '段九'), -1
(28, '董五'), '拱火', (70, '郏二'), -1
(10, '厍二'), '点赞', (38, '养二'), 1
(14, '闵五'), '收藏', (41, '慕七'), 1
(62, '吴七'), '抹黑', (42, '毋大'), -1
(36, '逄四'), '拱火', (11, '容八'), -1
(16, '杨二'), '拱火', (24, '狄四'), -1
(95, '汲四'), '三连', (34, '庄七'), 1
(78, '强六'), '投币', (94, '花四'), 1
(12, '黄三'), '白嫖', (95, '汲四'), -1
(79, '束七'), '点踩', (44, '沈五'), -1
(88, '施三'), '点踩', (91, '狄九'), -1
(45, '郎五'), '拱火', (40, '归三'), -1
(89, '沙二'), '抹黑', (88, '施三'), -1
(72, '蒯二'), '抹黑', (3, '扈八'), -1
(84, '衡八'), '抹黑', (31, '章三'), -1
(47, '皮大'), '转发', (30, '计二'), 1
(92, '万五'), '点赞', (39, '郎四'), 1
(84, '衡八'), '投币', (44, '沈五'), 1
(51, '翁三'), '白嫖', (42, '毋大'), -1
(31, '章三'), '点踩', (64, '丰八'), -1
(4, '仇九'), '转发', (36, '逄四'), 1
(6, '桂七'), '白嫖', (55, '甘四'), -1
(95, '汲四'), '投币', (7, '殷八'), 1
(55, '甘四'), '抬杠', (36, '逄四'), -1
(88, '施三'), '收藏', (44, '沈五'), 1
(100, '熊七'), '三连', (31, '章三'), 1
(64, '丰八'), '拱火', (56, '范五'), -1
(31, '章三'), '抹黑', (36, '逄四'), -1
(77, '梅二'), '收藏', (40, '归三'), 1
(46, '海九'), '拱火', (59, '晏三'), -1
(48, '蔡二'), '收藏', (62, '吴七'), 1
(5, '宦三'), '点踩', (92, '万五'), -1
(75, '段六'), '拱火', (5, '宦三'), -1
(70, '郏二'), '抹黑', (93, '贲九'), -1
(54, '冯七'), '转发', (14, '闵五'), 1
(92, '万五'), '白嫖', (99, '黄大'), -1
(5, '宦三'), '白嫖', (46, '海九'), -1
(77, '梅二'), '三连', (51, '翁三'), 1
(79, '束七'), '白嫖', (74, '訾五'), -1
(8, '许九'), '投币', (12, '黄三'), 1
(43, '祖六'), '投币', (54, '冯七'), 1
(42, '毋大'), '三连', (89, '沙二'), 1
(49, '利九'), '投币', (57, '姚三'), 1
(18, '成六'), '白嫖', (2, '楚十'), -1
(87, '商三'), '点赞', (18, '成六'), 1
(5, '宦三'), '投币', (51, '翁三'), 1
(59, '晏三'), '投币', (44, '沈五'), 1
(82, '胡四'), '点踩', (20, '通五'), -1
(31, '章三'), '点踩', (45, '郎五'), -1
(95, '汲四'), '拱火', (66, '干六'), -1
(89, '沙二'), '白嫖', (43, '祖六'), -1
(52, '池九'), '抹黑', (77, '梅二'), -1
(17, '麻四'), '抬杠', (53, '暨九'), -1
(87, '商三'), '抹黑', (10, '厍二'), -1
(90, '黎八'), '转发', (28, '董五'), 1
(36, '逄四'), '白嫖', (51, '翁三'), -1
(39, '郎四'), '点赞', (98, '卞四'), 1
(63, '段九'), '投币', (26, '荆四'), 1
(6, '桂七'), '拱火', (94, '花四'), -1
(71, '晋八'), '白嫖', (87, '商三'), -1
(12, '黄三'), '白嫖', (14, '闵五'), -1
(34, '庄七'), '投币', (39, '郎四'), 1
(40, '归三'), '投币', (85, '符十'), 1
(51, '翁三'), '白嫖', (62, '吴七'), -1
(93, '贲九'), '三连', (24, '狄四'), 1
(75, '段六'), '收藏', (15, '蔚十'), 1
(85, '符十'), '投币', (92, '万五'), 1
(97, '蒋九'), '拱火', (92, '万五'), -1
(44, '沈五'), '抹黑', (18, '成六'), -1
(8, '许九'), '点踩', (20, '通五'), -1
(93, '贲九'), '抹黑', (60, '解七'), -1
(100, '熊七'), '三连', (34, '庄七'), 1
(25, '席六'), '转发', (100, '熊七'), 1
(87, '商三'), '三连', (59, '晏三'), 1
(8, '许九'), '投币', (15, '蔚十'), 1
(71, '晋八'), '拱火', (53, '暨九'), -1
(1, '雍大'), '白嫖', (3, '扈八'), -1
(57, '姚三'), '三连', (83, '程二'), 1
(44, '沈五'), '拱火', (47, '皮大'), -1
(73, '仰大'), '白嫖', (39, '郎四'), -1
(84, '衡八'), '点赞', (53, '暨九'), 1
(1, '雍大'), '点踩', (88, '施三'), -1
(74, '訾五'), '抬杠', (34, '庄七'), -1
(66, '干六'), '拱火', (42, '毋大'), -1
(47, '皮大'), '投币', (42, '毋大'), 1
(10, '厍二'), '抹黑', (80, '弘三'), -1
(23, '寇七'), '抹黑', (53, '暨九'), -1
(70, '郏二'), '转发', (36, '逄四'), 1
(99, '黄大'), '抬杠', (81, '谢大'), -1
(11, '容八'), '投币', (16, '杨二'), 1
(71, '晋八'), '白嫖', (61, '苗六'), -1
(82, '胡四'), '拱火', (97, '蒋九'), -1
(70, '郏二'), '转发', (81, '谢大'), 1
(80, '弘三'), '点赞', (60, '解七'), 1
(92, '万五'), '三连', (89, '沙二'), 1
(80, '弘三'), '白嫖', (2, '楚十'), -1
(88, '施三'), '抹黑', (13, '黄三'), -1
(32, '和七'), '投币', (54, '冯七'), 1
(87, '商三'), '白嫖', (64, '丰八'), -1
(91, '狄九'), '收藏', (29, '云大'), 1
(79, '束七'), '拱火', (52, '池九'), -1
(44, '沈五'), '转发', (77, '梅二'), 1
(5, '宦三'), '转发', (87, '商三'), 1
(31, '章三'), '投币', (15, '蔚十'), 1
(56, '范五'), '点踩', (37, '殳七'), -1
(34, '庄七'), '点踩', (1, '雍大'), -1
(38, '养二'), '三连', (60, '解七'), 1
(56, '范五'), '白嫖', (70, '郏二'), -1
(64, '丰八'), '转发', (5, '宦三'), 1
(72, '蒯二'), '白嫖', (92, '万五'), -1
(19, '路九'), '抹黑', (57, '姚三'), -1
(21, '应二'), '转发', (79, '束七'), 1
(52, '池九'), '三连', (71, '晋八'), 1
(43, '祖六'), '收藏', (36, '逄四'), 1
(29, '云大'), '抬杠', (32, '和七'), -1
(11, '容八'), '白嫖', (88, '施三'), -1
(22, '钱五'), '点赞', (53, '暨九'), 1
(60, '解七'), '点赞', (8, '许九'), 1
(98, '卞四'), '点踩', (19, '路九'), -1
(22, '钱五'), '三连', (93, '贲九'), 1
(32, '和七'), '抬杠', (41, '慕七'), -1
(36, '逄四'), '投币', (85, '符十'), 1
(94, '花四'), '转发', (96, '饶四'), 1
(34, '庄七'), '点踩', (47, '皮大'), -1
(100, '熊七'), '抬杠', (78, '强六'), -1
(19, '路九'), '投币', (47, '皮大'), 1
(79, '束七'), '拱火', (84, '衡八'), -1
(28, '董五'), '点踩', (66, '干六'), -1
(43, '祖六'), '白嫖', (49, '利九'), -1
(78, '强六'), '点赞', (61, '苗六'), 1
(41, '慕七'), '抬杠', (76, '荣四'), -1
(29, '云大'), '抹黑', (67, '薛七'), -1
(1, '雍大'), '点赞', (4, '仇九'), 1
(92, '万五'), '投币', (10, '厍二'), 1
(28, '董五'), '抹黑', (37, '殳七'), -1
(52, '池九'), '三连', (58, '暴二'), 1
(40, '归三'), '抹黑', (43, '祖六'), -1
(81, '谢大'), '白嫖', (34, '庄七'), -1
(16, '杨二'), '三连', (25, '席六'), 1
(2, '楚十'), '抹黑', (54, '冯七'), -1
(15, '蔚十'), '三连', (28, '董五'), 1
(18, '成六'), '白嫖', (70, '郏二'), -1
(84, '衡八'), '拱火', (28, '董五'), -1
(100, '熊七'), '三连', (61, '苗六'), 1
(71, '晋八'), '点踩', (45, '郎五'), -1
(10, '厍二'), '抬杠', (95, '汲四'), -1
(95, '汲四'), '拱火', (87, '商三'), -1
(29, '云大'), '投币', (24, '狄四'), 1
(58, '暴二'), '点赞', (14, '闵五'), 1
(9, '後二'), '抹黑', (81, '谢大'), -1
(74, '訾五'), '收藏', (89, '沙二'), 1
(4, '仇九'), '三连', (14, '闵五'), 1
(74, '訾五'), '收藏', (62, '吴七'), 1
(21, '应二'), '投币', (44, '沈五'), 1
(51, '翁三'), '转发', (73, '仰大'), 1
(2, '楚十'), '收藏', (51, '翁三'), 1
(40, '归三'), '转发', (7, '殷八'), 1
(95, '汲四'), '点踩', (22, '钱五'), -1
(21, '应二'), '点踩', (79, '束七'), -1
(55, '甘四'), '点踩', (22, '钱五'), -1
(99, '黄大'), '投币', (20, '通五'), 1
(98, '卞四'), '收藏', (66, '干六'), 1
(92, '万五'), '点踩', (23, '寇七'), -1
(97, '蒋九'), '拱火', (54, '冯七'), -1
(98, '卞四'), '点踩', (27, '蔺八'), -1
(11, '容八'), '点赞', (45, '郎五'), 1
(18, '成六'), '收藏', (24, '狄四'), 1
(33, '薛三'), '抹黑', (21, '应二'), -1
(94, '花四'), '抬杠', (47, '皮大'), -1
(50, '林八'), '三连', (40, '归三'), 1
(95, '汲四'), '三连', (91, '狄九'), 1
(17, '麻四'), '抹黑', (47, '皮大'), -1
(7, '殷八'), '白嫖', (34, '庄七'), -1
(34, '庄七'), '转发', (96, '饶四'), 1
(55, '甘四'), '抬杠', (36, '逄四'), -1
(26, '荆四'), '抬杠', (28, '董五'), -1
(14, '闵五'), '点赞', (96, '饶四'), 1
(51, '翁三'), '点赞', (89, '沙二'), 1
(14, '闵五'), '三连', (17, '麻四'), 1
(94, '花四'), '抹黑', (35, '孙五'), -1
(16, '杨二'), '收藏', (29, '云大'), 1
(39, '郎四'), '抬杠', (67, '薛七'), -1
(68, '东五'), '点赞', (16, '杨二'), 1
(27, '蔺八'), '抬杠', (90, '黎八'), -1
(97, '蒋九'), '投币', (92, '万五'), 1
(15, '蔚十'), '投币', (97, '蒋九'), 1
(34, '庄七'), '转发', (86, '余大'), 1
(83, '程二'), '点踩', (54, '冯七'), -1
(6, '桂七'), '三连', (23, '寇七'), 1
(57, '姚三'), '点踩', (51, '翁三'), -1
(6, '桂七'), '投币', (50, '林八'), 1
(27, '蔺八'), '三连', (90, '黎八'), 1
(60, '解七'), '三连', (35, '孙五'), 1
(83, '程二'), '抹黑', (41, '慕七'), -1
(18, '成六'), '点赞', (36, '逄四'), 1
(11, '容八'), '转发', (34, '庄七'), 1
(2, '楚十'), '抬杠', (24, '狄四'), -1
(92, '万五'), '抬杠', (82, '胡四'), -1
(47, '皮大'), '收藏', (21, '应二'), 1
(61, '苗六'), '点赞', (82, '胡四'), 1
(46, '海九'), '抬杠', (36, '逄四'), -1
(88, '施三'), '拱火', (89, '沙二'), -1
(73, '仰大'), '投币', (98, '卞四'), 1
(45, '郎五'), '投币', (56, '范五'), 1
(47, '皮大'), '抬杠', (59, '晏三'), -1
(10, '厍二'), '转发', (6, '桂七'), 1
(65, '邓七'), '转发', (3, '扈八'), 1
(34, '庄七'), '投币', (54, '冯七'), 1
(16, '杨二'), '拱火', (85, '符十'), -1
(61, '苗六'), '抬杠', (4, '仇九'), -1
(78, '强六'), '拱火', (87, '商三'), -1
(58, '暴二'), '转发', (62, '吴七'), 1
(96, '饶四'), '转发', (33, '薛三'), 1
(15, '蔚十'), '白嫖', (90, '黎八'), -1
(18, '成六'), '拱火', (47, '皮大'), -1
(25, '席六'), '转发', (56, '范五'), 1
(31, '章三'), '抹黑', (92, '万五'), -1
(94, '花四'), '投币', (25, '席六'), 1
(61, '苗六'), '点踩', (86, '余大'), -1
(84, '衡八'), '拱火', (31, '章三'), -1
(17, '麻四'), '抬杠', (13, '黄三'), -1
(26, '荆四'), '抹黑', (40, '归三'), -1
(62, '吴七'), '拱火', (38, '养二'), -1
(79, '束七'), '收藏', (76, '荣四'), 1
(78, '强六'), '三连', (18, '成六'), 1
(32, '和七'), '投币', (66, '干六'), 1
(79, '束七'), '白嫖', (34, '庄七'), -1
(94, '花四'), '三连', (30, '计二'), 1
(72, '蒯二'), '三连', (76, '荣四'), 1
(24, '狄四'), '拱火', (8, '许九'), -1
(52, '池九'), '抹黑', (6, '桂七'), -1
(21, '应二'), '投币', (36, '逄四'), 1
(53, '暨九'), '收藏', (87, '商三'), 1
(43, '祖六'), '投币', (73, '仰大'), 1
(96, '饶四'), '点踩', (35, '孙五'), -1
(24, '狄四'), '收藏', (17, '麻四'), 1
(15, '蔚十'), '拱火', (40, '归三'), -1
(46, '海九'), '转发', (96, '饶四'), 1
(7, '殷八'), '收藏', (52, '池九'), 1
(37, '殳七'), '点踩', (91, '狄九'), -1
(10, '厍二'), '点赞', (53, '暨九'), 1
(9, '後二'), '拱火', (79, '束七'), -1
(65, '邓七'), '三连', (73, '仰大'), 1
(95, '汲四'), '收藏', (92, '万五'), 1
(63, '段九'), '抹黑', (61, '苗六'), -1
(21, '应二'), '白嫖', (97, '蒋九'), -1
(86, '余大'), '三连', (11, '容八'), 1
(14, '闵五'), '转发', (85, '符十'), 1
(61, '苗六'), '抬杠', (89, '沙二'), -1
(19, '路九'), '三连', (69, '卞九'), 1
(91, '狄九'), '转发', (63, '段九'), 1
(60, '解七'), '三连', (32, '和七'), 1
(91, '狄九'), '点踩', (97, '蒋九'), -1
(30, '计二'), '三连', (98, '卞四'), 1
(34, '庄七'), '投币', (82, '胡四'), 1
(5, '宦三'), '抬杠', (28, '董五'), -1
(4, '仇九'), '点踩', (55, '甘四'), -1
(54, '冯七'), '投币', (73, '仰大'), 1
(13, '黄三'), '收藏', (46, '海九'), 1
(18, '成六'), '拱火', (83, '程二'), -1
(10, '厍二'), '白嫖', (66, '干六'), -1
(51, '翁三'), '三连', (74, '訾五'), 1
(93, '贲九'), '抹黑', (97, '蒋九'), -1
(62, '吴七'), '抬杠', (35, '孙五'), -1
(32, '和七'), '转发', (44, '沈五'), 1
(3, '扈八'), '抹黑', (92, '万五'), -1
(62, '吴七'), '收藏', (23, '寇七'), 1
(14, '闵五'), '转发', (21, '应二'), 1
(56, '范五'), '抹黑', (53, '暨九'), -1
(87, '商三'), '抹黑', (19, '路九'), -1
(12, '黄三'), '白嫖', (27, '蔺八'), -1
(12, '黄三'), '抬杠', (73, '仰大'), -1
(47, '皮大'), '抹黑', (18, '成六'), -1
(87, '商三'), '抬杠', (92, '万五'), -1
(99, '黄大'), '点踩', (20, '通五'), -1
(88, '施三'), '三连', (30, '计二'), 1
(24, '狄四'), '收藏', (51, '翁三'), 1
(72, '蒯二'), '拱火', (39, '郎四'), -1
(52, '池九'), '拱火', (19, '路九'), -1
(88, '施三'), '点赞', (6, '桂七'), 1
(15, '蔚十'), '收藏', (41, '慕七'), 1
(38, '养二'), '抹黑', (57, '姚三'), -1
(58, '暴二'), '投币', (29, '云大'), 1
(76, '荣四'), '收藏', (1, '雍大'), 1
(91, '狄九'), '收藏', (89, '沙二'), 1
(37, '殳七'), '抹黑', (53, '暨九'), -1
(14, '闵五'), '投币', (40, '归三'), 1
(62, '吴七'), '三连', (20, '通五'), 1
(39, '郎四'), '三连', (89, '沙二'), 1
(4, '仇九'), '三连', (1, '雍大'), 1
(95, '汲四'), '投币', (39, '郎四'), 1
(61, '苗六'), '点踩', (52, '池九'), -1
(81, '谢大'), '拱火', (46, '海九'), -1
(37, '殳七'), '抹黑', (60, '解七'), -1
(19, '路九'), '点踩', (62, '吴七'), -1
(96, '饶四'), '投币', (74, '訾五'), 1
(41, '慕七'), '转发', (13, '黄三'), 1
(15, '蔚十'), '白嫖', (74, '訾五'), -1
(49, '利九'), '拱火', (47, '皮大'), -1
(100, '熊七'), '抬杠', (42, '毋大'), -1
(81, '谢大'), '拱火', (44, '沈五'), -1
(67, '薛七'), '收藏', (60, '解七'), 1
(30, '计二'), '拱火', (99, '黄大'), -1
(74, '訾五'), '抬杠', (9, '後二'), -1
(32, '和七'), '拱火', (73, '仰大'), -1
(41, '慕七'), '点踩', (26, '荆四'), -1
(89, '沙二'), '投币', (14, '闵五'), 1
(86, '余大'), '点赞', (96, '饶四'), 1
(9, '後二'), '抬杠', (35, '孙五'), -1
(1, '雍大'), '点踩', (13, '黄三'), -1
(35, '孙五'), '投币', (81, '谢大'), 1
(62, '吴七'), '拱火', (4, '仇九'), -1
(32, '和七'), '抹黑', (91, '狄九'), -1
(30, '计二'), '收藏', (7, '殷八'), 1
(4, '仇九'), '白嫖', (91, '狄九'), -1
(24, '狄四'), '抬杠', (18, '成六'), -1
(41, '慕七'), '转发', (28, '董五'), 1
(29, '云大'), '转发', (40, '归三'), 1
(19, '路九'), '三连', (58, '暴二'), 1
(60, '解七'), '抹黑', (12, '黄三'), -1
(96, '饶四'), '抹黑', (62, '吴七'), -1
(79, '束七'), '转发', (62, '吴七'), 1
(34, '庄七'), '转发', (76, '荣四'), 1
(97, '蒋九'), '点赞', (60, '解七'), 1
(53, '暨九'), '三连', (72, '蒯二'), 1
(90, '黎八'), '抹黑', (100, '熊七'), -1
